movieId|sim_moveId|relevance
122|1923|0.9161575236562491
123|8195|0.9171305334839709
123|4144|0.9057552606560639
123|26713|0.8957712849467688
123|6789|0.8941317385552242
123|8327|0.8904617247480805
125|1449|0.9380673043674697
125|1394|0.9331279291660943
125|2295|0.9310031411519655
125|2109|0.924359025137482
125|1414|0.9233886644373172
126|2162|0.9569361618997334
126|56171|0.9110929955070843
126|59501|0.9031309202446158
126|60|0.9013567846330508
126|82169|0.8928229805629357
128|7932|0.8932432730791211
128|77|0.8807744074192858
128|1144|0.8782959170010812
128|3002|0.8752744055205157
128|8938|0.8746279864647108
129|118|0.9189463875892188
129|8131|0.9128354699033854
129|2884|0.9127671128677475
129|2629|0.9122960383056866
129|188751|0.9106615477365576
132|540|0.9364220063687456
132|422|0.9273651598053024
132|6809|0.9048204537661299
132|4167|0.9032382322858048
132|7321|0.9001122360154682
135|104|0.9350252657974969
135|3948|0.9346266046106384
135|4104|0.9276051877770577
135|4732|0.9237289351250133
135|719|0.9232954995699141
137|3859|0.9003653698352743
137|1144|0.8880773707124141
137|1192|0.8877311746151499
137|759|0.8792661910456729
137|581|0.8791135095749142
140|74|0.9501062022334363
140|4067|0.9431068752971641
140|8533|0.9368506601278221
140|802|0.9347764576370119
140|3987|0.9307708495749543
141|1614|0.9607898462631879
141|4705|0.9294398918727458
141|1612|0.926099019885396
141|4381|0.9196287516362139
141|7647|0.9070867748095849
144|3852|0.9186459336390177
144|3862|0.9076770057188779
144|176|0.9015360701397778
144|2359|0.8919843988942826
144|2418|0.8909604222175738
145|2002|0.9280385483592469
145|1432|0.9278459353698142
145|5027|0.9275634162024488
145|7007|0.9274758068200719
145|2001|0.9218135893473568
146|484|0.9207879844207237
146|808|0.9193484398766647
146|3673|0.9152076052713043
146|711|0.914686670240137
146|238|0.9054723435625578
147|4439|0.9357839275373881
147|6436|0.9279699443655686
147|2271|0.9246836909038949
147|175|0.9170747708224002
147|7285|0.9166047831466977
148|6961|0.9045444839973981
148|4345|0.9022577645580703
148|334|0.9016179195160889
148|2207|0.9004290354953227
148|5023|0.8999550011693728
149|90528|0.8949495818852647
149|2952|0.8890108265238563
149|2912|0.8843627541265435
149|57147|0.8822535131732363
149|52241|0.8755089593970263
150|1231|0.8849214823804207
150|4000|0.8807640471187363
150|7386|0.8766119700167652
150|1931|0.8697367238950225
150|1303|0.8668306023034384
151|2728|0.9105280953027444
151|110|0.9072761419970101
151|1224|0.9002544337497074
151|33162|0.8858241320024093
151|3753|0.8603439393687693
152|4036|0.9126138383243193
152|71304|0.8972394374319258
152|5136|0.8791350214261024
152|6063|0.8771825376745568
152|7492|0.8698595808854194
153|1377|0.8891801805133333
153|26152|0.87067663673065
153|6157|0.8623100841577933
153|60074|0.8620062873727181
153|104241|0.8510503899852693
154|4928|0.9341595506499514
154|1572|0.9250202421754112
154|7327|0.9233274353617433
154|3655|0.9223447481042699
154|8261|0.9195397837633023
155|1619|0.9028311177822258
155|53550|0.8728517416232491
155|6947|0.8716924888469738
155|340|0.8703079291871922
155|30749|0.8687266097103553
156|194|0.9331904946839591
156|1701|0.924823694904469
156|4628|0.9238726725955766
156|1836|0.9228041827374774
156|2504|0.9225980050589652
157|1078|0.8817963932449616
157|1663|0.8786816355992109
157|473|0.8751775580253858
157|7104|0.8696528015978982
157|6561|0.8600037071338831
158|711|0.8918153025087133
158|146|0.8887845613023766
158|484|0.8806368916097298
158|455|0.8795164839910736
158|808|0.8652538362468369
159|6870|0.9033117180780074
159|139644|0.9000462359861593
159|55290|0.8961160769829967
159|5954|0.8856179289689665
159|3019|0.8817257023177156
160|6959|0.8597983407528558
160|1544|0.8474901238754012
160|5171|0.84700875453334
160|208|0.8445449084235216
160|60514|0.8398978874266582
161|4033|0.9313068992581569
161|64983|0.8827370530370471
161|155288|0.8682504599664578
161|7560|0.8657872812383829
161|4223|0.8614165749340635
162|26729|0.9176447157687935
162|6612|0.9124975846599545
162|3007|0.9122255030501878
162|5932|0.911849191934273
162|8264|0.9106022791238197
163|1379|0.8421583295796076
163|2951|0.8351626809563748
163|3267|0.8323217456074123
163|1378|0.831319578730169
163|303|0.8265117823086354
164|1617|0.9309520786142815
164|1252|0.9149178492490576
164|1284|0.897598710828253
164|4037|0.8905386440600315
164|1248|0.8757343052382418
165|1036|0.9337672515847851
165|1792|0.9133548835743136
165|4351|0.9102540583251051
165|3763|0.9077898859027015
165|3764|0.90636262260392
166|1529|0.8743780437251867
166|6223|0.8708678607967952
166|1034|0.8616128479599259
166|639|0.850086746832354
166|59814|0.845699023779574
168|42728|0.8697475734326667
168|4310|0.8604559800066944
168|1100|0.8602743932065616
168|207|0.8558444263249959
168|151|0.8531950162625528
169|455|0.9338976788922593
169|577|0.8994376377780838
169|1551|0.8952469607532278
169|1015|0.8847424946596509
169|711|0.8812057763895386
170|185|0.8461238739467659
170|53972|0.8394204369896894
170|5880|0.8277441942392971
170|6503|0.8114891492161935
170|37853|0.8106018339399472
171|324|0.9299031953052114
171|345|0.9201951308749363
171|1734|0.8986601145072339
171|3794|0.8976524120614296
171|1642|0.8950236264172364
172|76|0.9303965785923138
172|338|0.9279225356156937
172|71530|0.925558768193009
172|3986|0.9198003921342118
172|34319|0.9143683182604523
173|108945|0.8889956441711707
173|2986|0.8777402289578664
173|2808|0.8753033908997517
173|135536|0.8710232539713718
173|37386|0.8656692407351102
174|747|0.9422254762871864
174|1439|0.9379153018022544
174|65|0.9375223569604976
174|255|0.9341522768527313
174|102|0.9337384259392159
175|7285|0.9243306308729582
175|7976|0.9174347300532038
175|147|0.9170747708224002
175|4439|0.9111897989328901
175|6890|0.9085330768203429
176|1449|0.9296071508202297
176|223|0.9289006608228678
176|125|0.9228457553291578
176|921|0.9218954476076757
176|6104|0.9187153762664918
177|1341|0.9132452600592205
177|3840|0.9114893142460723
177|3917|0.9106724968369633
177|1128|0.8976448779373931
177|1999|0.8974207650265801
178|3794|0.9071158652513935
178|79242|0.8944329268535008
178|34164|0.8931892597670902
178|1642|0.8916358172308598
178|1816|0.8906380741355739
179|3824|0.9075283874501853
179|3453|0.9063192170111748
179|779|0.904653603577588
179|4372|0.9008777985587506
179|5471|0.8980778823643777
180|1257|0.9111544998330989
180|1923|0.9081908211084595
180|35836|0.9034519011479325
180|58998|0.8969721110615638
180|2706|0.8954992496820707
181|1495|0.8902300099748734
181|4748|0.875388461587884
181|4749|0.8656156005572532
181|3439|0.8610363326937966
181|1739|0.8570583068079739
183|113252|0.8721575553933066
183|70208|0.8657404218717948
183|2177|0.8629536799136044
183|4893|0.8603160434544022
183|1355|0.8589431177554306
184|334|0.8912674654524508
184|2976|0.8882225596360356
184|3223|0.8874264739982175
184|2304|0.8849721926130965
184|8261|0.878307222739727
185|62081|0.8755964901810672
185|3763|0.8735608284262194
185|23|0.8671881788173028
185|1792|0.8568248566782095
185|2353|0.8523211452766938
186|4018|0.9282261186192079
186|4621|0.9250872462394889
186|6999|0.9238879454015598
186|7173|0.9236848848535137
186|3004|0.9183407103047547
187|3852|0.9114503024160262
187|176|0.9111713859117554
187|1966|0.9107142830567823
187|27370|0.9097094912660528
187|4617|0.9092592331547401
188|1997|0.845112538571092
188|3081|0.8228205481581253
188|3355|0.8220837716419186
188|1350|0.8210383810520889
188|3113|0.8124662405876711
189|4605|0.8738743409040548
189|1126|0.871726592814502
189|7708|0.8628327714568651
189|2622|0.8598154606023977
189|188189|0.8583077330302944
190|3055|0.8838805791915638
190|161966|0.8531958941561163
190|5949|0.8484607722860378
190|2118|0.8320411674950365
190|111384|0.8307146009253106
191|613|0.9304436176023734
191|1735|0.9232253014885943
191|7179|0.9215911488924969
191|8833|0.9174761214860502
191|469|0.915422237526855
193|4256|0.8799753281619324
193|537|0.8680879671126297
193|2979|0.8673285852610219
193|2639|0.8634642702676449
193|2541|0.8549531080731048
194|156|0.9331904946839591
194|1279|0.9315752918574508
194|6867|0.9248576879969765
194|994|0.9180057151746572
194|5577|0.9156801353690358
195|4|0.9173491573263244
195|27808|0.9121886279718584
195|6596|0.9018757886744705
195|32009|0.8982647646668259
195|42007|0.8972673139481464
196|512|0.9262239300164271
196|2377|0.9239460035680434
196|2448|0.9224875819242095
196|1862|0.921653458950997
196|3573|0.9110582600210595
198|5445|0.9071255827149921
198|79132|0.8931723235541001
198|85414|0.8707998290924438
198|2009|0.8687729212012957
198|2985|0.8636480692388071
199|4308|0.8989124484407242
199|6660|0.8960142927497571
199|2969|0.8899850548526145
199|7088|0.8898165924240352
199|2732|0.887325467637419
201|2453|0.9061768755801928
201|96430|0.8455341989346841
201|81512|0.8375746072192217
201|4564|0.8356129665147184
201|5667|0.8348724731556743
202|8667|0.9055949579649925
202|3993|0.8977090328483741
202|1600|0.8951542720015828
202|461|0.8925903791760508
202|488|0.8911891476157145
203|1614|0.9243140322891512
203|141|0.9064766453690333
203|1612|0.9033025959073806
203|2891|0.8882798913371798
203|4722|0.8682791924732949
204|9|0.9384713400595579
204|1170|0.9133370515286998
204|4200|0.9086417801927764
204|71|0.9052288891462377
204|4387|0.9007039516282404
205|6881|0.9175920568974856
205|352|0.9132243024589635
205|2155|0.9129386292438665
205|1914|0.9129030478832854
205|304|0.9123312233176344
206|759|0.913207236592443
206|3859|0.8995427004039874
206|6062|0.8962505627316633
206|556|0.8926330904309921
206|581|0.8924273969907509
207|270|0.9319102404832752
207|74|0.9258558435819064
207|4067|0.9253851797790205
207|140|0.9188991500742761
207|46|0.9123031685581313
208|5171|0.9265562880461207
208|2528|0.9188713959781929
208|442|0.9133026225258822
208|316|0.9083107994262195
208|6537|0.8908347296352505
209|358|0.8959981172324085
209|418|0.875435532611977
209|3423|0.87538590873267
209|981|0.870998572036106
209|5347|0.8681089944523032
210|383|0.9364004449940188
210|6617|0.91668255899972
210|2401|0.9083083103386834
210|416|0.9062718439023306
210|61986|0.9016802855680626
211|26|0.9222576241187258
211|3723|0.9211163321538501
211|334|0.9140991580682086
211|8379|0.9121078121176087
211|4113|0.9109353918003078
212|5582|0.842250707748749
212|43836|0.8411690361151304
212|66798|0.8382943823950163
212|867|0.8339175189679529
212|110297|0.8222699363248823
213|326|0.9422036763027568
213|7767|0.925705019902743
213|27834|0.9161191258296673
213|8025|0.912269220390771
213|1280|0.9120361392909226
214|3091|0.9192957489763309
214|32892|0.912985337653575
214|4967|0.9098199834456213
214|6818|0.9097330074141924
214|5747|0.9087931921559315
215|8638|0.9684665602991459
215|100714|0.9266285021460834
215|30803|0.9156599043939241
215|1177|0.9128214665552388
215|4144|0.9107636398867911
216|333|0.9470331747616484
216|2335|0.9459024418291939
216|104|0.9434494125962563
216|60756|0.94253229073368
216|6188|0.9394278656750216
217|3063|0.9331090660450676
217|3064|0.8992765567786916
217|3274|0.8924843647039722
217|5111|0.8913291263669938
217|640|0.8904428919294336
218|304|0.8906457576546382
218|171|0.8899249699186973
218|3565|0.8870148162581053
218|3051|0.8866541064408341
218|3045|0.8860223321412517
219|2310|0.9294153973344379
219|2236|0.9120283609157827
219|180095|0.9066357463009309
219|127202|0.9061662937058652
219|4815|0.9034054995026467
220|4827|0.9286846038002197
220|3021|0.9286644642583171
220|2451|0.9276688979236349
220|3652|0.9240956602307254
220|7987|0.9235308080359388
222|613|0.9021027461035672
222|5404|0.8975832398270134
222|7669|0.8888708559625655
222|5066|0.8870528444046706
222|5527|0.8869582037388102
223|176|0.9289006608228678
223|45728|0.9231725053712438
223|2788|0.9181623275662227
223|1449|0.9178668410268606
223|1394|0.915970080596604
224|4063|0.9170724947521255
224|6238|0.9093228100017199
224|7149|0.9020980312319786
224|2125|0.900722670399788
224|2171|0.8960122501378149
225|3274|0.9087453751772996
225|6879|0.9030341242090312
225|454|0.9013057782276905
225|3101|0.8986125356959561
225|3249|0.8983799679881195
227|7017|0.9303889986971283
227|6595|0.9217267782341145
227|70361|0.9139523235117648
227|423|0.913751025224772
227|4224|0.911550106015657
228|4593|0.9070652239874879
228|18|0.9014457704440457
228|184015|0.8990608572247125
228|1503|0.8989657873796284
228|5337|0.8953950450352273
229|4546|0.9191879665077329
229|2419|0.9183332872985779
229|5608|0.9118048191517223
229|44974|0.9117939047504202
229|6301|0.9107316960981894
230|1480|0.9123982654866034
230|112556|0.8917938976743892
230|2967|0.8917350752120545
230|91658|0.8913269961398462
230|5528|0.8887270091763835
231|3752|0.949340623598516
231|8807|0.9083698314356485
231|4734|0.9069844140730047
231|344|0.8956508591890509
231|69436|0.8849922380055695
232|58|0.9021009199698689
232|7023|0.9012178559176205
232|1537|0.895280524072861
232|52|0.8939776760195353
232|8270|0.8931757188453153
233|1719|0.9173987063945187
233|1186|0.916532624190441
233|4273|0.9056009357236332
233|2682|0.9044303907152278
233|154|0.9019039043122505
234|518|0.8868747921444525
234|564|0.8861446033497735
234|489|0.8748994171988617
234|1107|0.8691084827074455
234|2829|0.8688350285644462
235|3174|0.930163855616182
235|6620|0.9180706622086381
235|6001|0.9064684845301937
235|1292|0.9033166631096095
235|994|0.9015084855049744
236|237|0.9115261674208923
236|7|0.8975189563039166
236|252|0.8949878710981034
236|339|0.8941509742811578
236|289|0.8904653141632269
237|7|0.9342940845582507
237|8623|0.9302319631531402
237|252|0.9272555974077168
237|453|0.9252175587848559
